ZONA,NUCLEO,M/T,LONGITUD,FECHA
Z2,N9,T,2.0,21/05/2026
Z2,N9,T,1.5,21/05/2026
Z2,N9,T,3.0,21/05/2026
Z2,N9,T,2.2,21/05/2026
Z2,N9,T,2.0,21/05/2026
Z2,N9,T,1.6,21/05/2026
Z2,N9,T,2.6,21/05/2026
Z2,N9,T,2.0,21/05/2026
Z2,N9,T,2.3,21/05/2026
Z2,N9,T,1.0,21/05/2026
Z2,N9,T,1.8,21/05/2026
Z2,N9,T,2.2,21/05/2026
Z2,N9,T,2.5,21/05/2026
Z2,N9,T,2.8,21/05/2026
Z2,N9,T,1.5,21/05/2026
Z2,N9,T,1.8,21/05/2026
Z2,N9,T,1.0,21/05/2026
Z2,N9,T,1.5,21/05/2026
Z2,N9,T,1.0,21/05/2026
Z2,N9,T,1.1,21/05/2026
Z2,N10,T,4.0,21/05/2026
Z2,N10,T,3.5,21/05/2026
Z2,N10,T,3.2,21/05/2026
Z2,N10,T,3.0,21/05/2026
Z2,N10,T,2.3,21/05/2026
Z2,N10,T,3.0,21/05/2026
Z2,N10,T,2.2,21/05/2026
Z2,N10,T,2.1,21/05/2026
Z2,N10,T,3.0,21/05/2026
Z2,N10,T,1.6,21/05/2026
Z2,N10,T,1.7,21/05/2026
Z2,N10,T,1.5,21/05/2026
Z2,N10,T,2.5,21/05/2026
Z2,N10,T,2.6,21/05/2026
Z2,N10,T,2.8,21/05/2026
Z2,N10,T,3.0,21/05/2026
Z2,N10,T,2.9,21/05/2026
Z2,N10,T,2.5,21/05/2026
Z2,N10,T,2.0,21/05/2026
Z2,N10,T,4.0,21/05/2026
Z2,N10,T,1.9,21/05/2026
Z2,N10,T,2.4,21/05/2026
Z2,N10,T,1.6,21/05/2026
Z2,N10,T,2.6,21/05/2026
Z2,N10,T,2.3,21/05/2026
Z2,N10,T,3.0,21/05/2026
Z2,N10,T,1.0,21/05/2026
Z2,N10,T,2,21/05/2026
Z2,N10,T,1.5,21/05/2026
Z2,N10,T,3.0,21/05/2026
Z2,N10,T,3.1,21/05/2026
Z2,N10,T,2.5,21/05/2026
Z2,N10,T,1.7,21/05/2026
Z2,N10,T,1.6,21/05/2026
Z2,N10,T,3.0,21/05/2026
Z2,N10,T,3.0,21/05/2026
Z2,N10,T,3.1,21/05/2026
Z2,N10,T,2.5,21/05/2026
Z2,N10,T,1.9,21/05/2026
Z2,N10,T,2.4,21/05/2026
Z2,N10,T,2.5,21/05/2026
Z2,N10,T,2.5,21/05/2026
Z2,N10,T,2.3,21/05/2026
Z2,N10,T,3.0,21/05/2026
Z2,N10,T,2.6,21/05/2026
Z2,N10,T,1.5,21/05/2026
Z2,N10,T,2.5,21/05/2026
Z2,N10,T,2.4,21/05/2026
Z2,N10,T,2.0,21/05/2026
Z2,N10,T,2.0,21/05/2026
Z2,N10,T,2.1,21/05/2026
Z2,N10,T,2.5,21/05/2026
Z2,N10,T,2.1,21/05/2026
Z2,N10,T,2.5,21/05/2026
Z2,N10,T,2.1,21/05/2026
Z2,N10,T,2.0,21/05/2026
Z2,N10,T,2.3,21/05/2026
Z2,N10,T,2.6,21/05/2026
Z2,N10,T,1.5,21/05/2026
Z2,N10,T,2.0,21/05/2026
Z2,N10,T,2.8,21/05/2026
Z2,N10,T,2.0,21/05/2026
Z2,N10,T,2.5,21/05/2026
Z2,N10,T,1.1,21/05/2026
Z2,N10,T,1.0,21/05/2026
Z2,N11,T,5.3,21/05/2026
Z2,N11,T,3.8,21/05/2026
Z2,N11,T,4.0,21/05/2026
Z2,N11,T,0.7,21/05/2026
Z2,N11,T,4.8,21/05/2026
Z2,N11,T,4.6,21/05/2026
Z2,N11,T,12.6,21/05/2026
Z2,N11,T,4.4,21/05/2026
Z2,N11,T,4.5,21/05/2026
Z2,N11,T,3.4,21/05/2026
Z2,N11,T,4.0,21/05/2026
Z2,N11,T,3.3,21/05/2026
Z2,N11,T,4.5,21/05/2026
Z2,N11,T,4.0,21/05/2026
Z2,N11,T,10.4,21/05/2026
Z2,N11,T,5.1,21/05/2026
Z2,N11,T,3.2,21/05/2026
Z2,N11,T,2.7,21/05/2026
Z2,N11,T,4.6,21/05/2026
Z2,N11,T,3.9,21/05/2026
Z2,N11,T,4.0,21/05/2026
Z2,N11,T,"4,8",21/05/2026
Z2,N11,T,4.6,21/05/2026
Z2,N11,T,3.2,21/05/2026
Z2,N11,T,4.3,21/05/2026
Z2,N11,T,4.4,21/05/2026
Z2,N11,T,3.7,21/05/2026
Z2,N11,T,2.5,21/05/2026
Z2,N11,T,3.0,21/05/2026
Z2,N11,T,3.9,21/05/2026
Z2,N11,T,2.3,21/05/2026
Z2,N11,T,3.7,21/05/2026
Z2,N11,T,3.0,21/05/2026
Z2,N11,T,3.3,21/05/2026
Z2,N11,T,3.5,21/05/2026
Z2,N11,T,5.0,21/05/2026
Z2,N11,T,9.8,21/05/2026
Z2,N11,T,3.0,21/05/2026
Z2,N11,T,3.3,21/05/2026
Z2,N11,T,3.5,21/05/2026
Z2,N11,T,4.5,21/05/2026
Z2,N11,T,1.8,21/05/2026
Z2,N11,T,3.2,21/05/2026
Z2,N11,T,2.1,21/05/2026
Z2,N11,T,3.6,21/05/2026
Z2,N11,T,2.2,21/05/2026
Z2,N11,T,3.5,21/05/2026
Z2,N11,T,4.0,21/05/2026
Z2,N11,T,8.2,21/05/2026
Z2,N11,T,3.5,21/05/2026
Z2,N11,T,4.2,21/05/2026
Z2,N11,T,1.5,21/05/2026
Z2,N11,T,4.9,21/05/2026
Z2,N11,T,4.1,21/05/2026
Z2,N11,T,3.0,21/05/2026
Z2,N11,T,3.0,21/05/2026
Z2,N11,T,4.5,21/05/2026
Z2,N11,T,2.7,21/05/2026
Z2,N11,T,2.9,21/05/2026
Z2,N11,T,2.0,21/05/2026
Z2,N11,T,2.0,21/05/2026
Z2,N11,T,2.2,21/05/2026
Z2,N11,T,2.5,21/05/2026
Z2,N11,T,3.4,21/05/2026
Z2,N11,T,1.0,21/05/2026
Z2,N11,T,0.5,21/05/2026
Z2,N11,T,3.4,21/05/2026
Z2,N11,T,2.5,21/05/2026
Z2,N11,T,2.4,21/05/2026
Z2,N11,T,3.8,21/05/2026
Z2,N11,T,0.9,21/05/2026
Z2,N11,T,1.5,21/05/2026
Z2,N11,T,1.6,21/05/2026
Z2,N11,T,5.0,21/05/2026
Z2,N11,T,2.6,21/05/2026
Z2,N11,T,4.3,21/05/2026
Z2,N11,T,3.4,21/05/2026
Z2,N11,T,2.0,21/05/2026
Z2,N11,T,0.5,21/05/2026
Z2,N11,T,5.0,21/05/2026
Z2,N11,T,0.6,21/05/2026
Z2,N11,T,4.2,21/05/2026
Z2,N11,T,0.8,21/05/2026
Z2,N11,T,1.0,21/05/2026
Z2,N11,T,3.0,21/05/2026
Z2,N11,T,0.6,21/05/2026
Z2,N11,T,3.4,21/05/2026
Z2,N11,T,1.5,21/05/2026
Z2,N11,T,3.6,21/05/2026
Z2,N11,T,3.7,21/05/2026
Z2,N11,T,2.4,21/05/2026
Z2,N12,T,2.0,21/05/2026
Z2,N12,T,1.5,21/05/2026
Z2,N12,T,1.6,21/05/2026
Z2,N12,T,3.0,21/05/2026
Z2,N12,T,2.6,21/05/2026
Z2,N12,T,1.2,21/05/2026
Z2,N12,T,1.1,21/05/2026
Z2,N12,T,1.4,21/05/2026
Z2,N12,T,2.1,21/05/2026
Z2,N12,T,1.0,21/05/2026
Z2,N12,T,1.1,21/05/2026
Z2,N12,T,2.3,21/05/2026
Z2,N12,T,2.6,21/05/2026
Z2,N12,T,3.9,21/05/2026
Z2,N12,T,9.4,21/05/2026
Z2,N12,T,2.7,21/05/2026
Z2,N12,T,2.2,21/05/2026
Z2,N12,T,3.2,21/05/2026
Z2,N12,T,3.3,21/05/2026
Z2,N12,T,2.2,21/05/2026
Z2,N12,T,1.5,21/05/2026
Z2,N12,T,3.5,21/05/2026
Z2,N12,T,2.4,21/05/2026
Z2,N12,T,2.4,21/05/2026
Z2,N12,T,2.3,21/05/2026
Z2,N12,T,2.5,21/05/2026
Z2,N12,T,2.5,21/05/2026
Z2,N12,T,2.6,21/05/2026
Z2,N12,T,2.7,21/05/2026
Z2,N12,T,3.5,21/05/2026
Z2,N12,T,3.6,21/05/2026
Z2,N12,T,2.5,21/05/2026
Z2,N12,T,2.7,21/05/2026
Z2,N12,T,3.2,21/05/2026
Z2,N12,T,1.0,21/05/2026
Z2,N12,T,2.9,21/05/2026
Z2,N12,T,2.7,21/05/2026
Z2,N12,T,2.2,21/05/2026
Z2,N12,T,1.5,21/05/2026
Z2,N12,T,2.5,21/05/2026
Z2,N12,T,3.1,21/05/2026
Z2,N12,T,2.2,21/05/2026
Z2,N12,T,8.0,21/05/2026
Z2,N12,T,4.0,21/05/2026
Z2,N12,T,1.7,21/05/2026
Z2,N12,T,5.3,21/05/2026
Z2,N12,T,2.8,21/05/2026
Z2,N12,T,2.1,21/05/2026
Z2,N12,T,2.1,21/05/2026
Z2,N12,T,2.6,21/05/2026
Z2,N12,T,2.7,21/05/2026
Z2,N12,T,3.7,21/05/2026
Z2,N12,T,2.9,21/05/2026
Z2,N12,T,3.3,21/05/2026
Z2,N12,T,3.6,21/05/2026
Z2,N12,T,3.3,21/05/2026
Z2,N12,T,3.7,21/05/2026
Z2,N12,T,2.4,21/05/2026
Z2,N12,T,3.3,21/05/2026
Z2,N12,T,2.3,21/05/2026
Z2,N12,T,2.1,21/05/2026
Z2,N12,T,1.3,21/05/2026
Z2,N12,T,3.6,21/05/2026
Z2,N12,T,2.4,21/05/2026
Z2,N12,T,3.1,21/05/2026
Z1,N1,M,6.4,22/05/2026
Z1,N1,M,7.7,22/05/2026
Z1,N1,M,5.2,22/05/2026
Z1,N1,M,3.5,22/05/2026
Z1,N1,M,9.0,22/05/2026
Z1,N1,M,7.1,22/05/2026
Z1,N1,M,10.8,22/05/2026
Z1,N1,M,4.9,22/05/2026
Z1,N1,M,4.4,22/05/2026
Z1,N1,M,8.2,22/05/2026
Z1,N1,M,1.0,22/05/2026
Z1,N1,M,6.2,22/05/2026
Z1,N1,M,4.3,22/05/2026
Z1,N1,M,6.6,22/05/2026
Z1,N1,M,4.5,22/05/2026
Z1,N1,M,6.6,22/05/2026
Z1,N1,M,5.3,22/05/2026
Z1,N1,M,11.5,22/05/2026
Z1,N1,M,3.4,22/05/2026
Z1,N1,M,3.6,22/05/2026
Z1,N1,M,2.5,22/05/2026
Z1,N1,M,1.5,22/05/2026
Z1,N1,M,3.7,22/05/2026
Z1,N1,M,0.8,22/05/2026
Z1,N1,M,5.0,22/05/2026
Z1,N1,M,7.9,22/05/2026
Z1,N1,M,3.6,22/05/2026
Z1,N1,M,1.0,22/05/2026
Z1,N1,M,2.2,22/05/2026
Z1,N1,M,2.5,22/05/2026
Z1,N1,M,1.7,22/05/2026
Z1,N1,M,3.0,22/05/2026
Z1,N1,M,3.8,22/05/2026
Z1,N2,M,5.5,22/05/2026
Z1,N2,M,5.6,22/05/2026
Z1,N2,M,5.5,22/05/2026
Z1,N2,M,3.0,22/05/2026
Z1,N2,M,5.6,22/05/2026
Z1,N2,M,3.2,22/05/2026
Z1,N2,M,4.0,22/05/2026
Z1,N2,M,5.5,22/05/2026
Z1,N2,M,7.0,22/05/2026
Z1,N2,M,6.1,22/05/2026
Z1,N2,M,6.5,22/05/2026
Z1,N2,M,5.0,22/05/2026
Z1,N2,M,4.0,22/05/2026
Z1,N2,M,4.7,22/05/2026
Z1,N2,M,2.1,22/05/2026
Z1,N2,M,4.0,22/05/2026
Z1,N2,M,4.4,22/05/2026
Z1,N2,M,2.9,22/05/2026
Z1,N2,M,4.6,22/05/2026
Z1,N2,M,4.0,22/05/2026
Z1,N2,M,1.9,22/05/2026
Z1,N2,M,2.1,22/05/2026
Z1,N2,M,2.0,22/05/2026
Z1,N2,M,5.5,22/05/2026
Z1,N2,M,3.5,22/05/2026
Z1,N2,M,4.5,22/05/2026
Z1,N2,M,1.5,22/05/2026
Z1,N2,M,4.5,22/05/2026
Z1,N2,M,3.9,22/05/2026
Z1,N2,M,2.5,22/05/2026
Z1,N2,M,1.0,22/05/2026
Z1,N2,M,7.0,22/05/2026
Z1,N2,M,4.6,22/05/2026
Z1,N2,M,7.4,22/05/2026
Z1,N2,M,4.0,22/05/2026
Z1,N3,M,3.2,22/05/2026
Z1,N3,M,1.0,22/05/2026
Z1,N3,M,1.1,22/05/2026
Z1,N3,M,1.5,22/05/2026
Z1,N3,M,4.0,22/05/2026
Z1,N3,M,3.0,22/05/2026
Z1,N3,M,2.9,22/05/2026
Z1,N3,M,2.6,22/05/2026
Z1,N3,M,7.7,22/05/2026
Z1,N3,M,3.6,22/05/2026
Z1,N3,M,3.1,22/05/2026
Z1,N3,M,2.0,22/05/2026
Z1,N3,M,4.3,22/05/2026
Z1,N3,M,15.0,22/05/2026
Z1,N3,M,6.6,22/05/2026
Z1,N3,M,5.2,22/05/2026
Z1,N3,M,2.8,22/05/2026
Z1,N3,M,6.2,22/05/2026
Z1,N3,M,2.1,22/05/2026
Z1,N3,M,7.4,22/05/2026
Z1,N3,M,10.5,22/05/2026
Z1,N3,M,2.6,22/05/2026
Z1,N3,M,1.7,22/05/2026
Z1,N3,M,4.5,22/05/2026
Z1,N3,M,3.6,22/05/2026
Z1,N3,M,5.6,22/05/2026
Z1,N3,M,4.3,22/05/2026
Z1,N3,M,6.5,22/05/2026
Z1,N3,M,5.1,22/05/2026
Z1,N3,M,4.5,22/05/2026
Z1,N3,M,5.0,22/05/2026
Z1,N4,M,3.5,22/05/2026
Z1,N4,M,8.1,22/05/2026
Z1,N4,M,5.0,22/05/2026
Z1,N4,M,3.3,22/05/2026
Z1,N4,M,4.5,22/05/2026
Z1,N4,M,7.5,22/05/2026
Z1,N4,M,7.6,22/05/2026
Z1,N4,M,6.0,22/05/2026
Z1,N4,M,2.5,22/05/2026
Z1,N4,M,3.0,22/05/2026
Z1,N4,M,4.5,22/05/2026
Z1,N4,M,2.5,22/05/2026
Z1,N4,M,2.8,22/05/2026
Z1,N4,M,3.5,22/05/2026
Z1,N4,M,5.0,22/05/2026
Z1,N4,M,2.5,22/05/2026
Z1,N4,M,3.8,22/05/2026
Z1,N4,M,5.4,22/05/2026
Z1,N4,M,2.5,22/05/2026
Z1,N4,M,3.0,22/05/2026
Z2,N5,M,0,22/05/2026
Z2,N6,M,0,22/05/2026
Z2,N7,M,0,22/05/2026
Z2,N8,M,0.5,22/05/2026
Z2,N9,M,0,22/05/2026
Z2,N10,M,4.5,22/05/2026
Z2,N10,M,1.0,22/05/2026
Z2,N10,M,0.9,22/05/2026
Z2,N10,M,0.7,22/05/2026
Z2,N10,M,1.3,22/05/2026
Z2,N11,M,2.2,22/05/2026
Z2,N11,M,1.0,22/05/2026
Z2,N12,M,0,22/05/2026
